"y","x1","x2","x3","x4","x5","x6","x7"
96.64,96.87,97.02,-36.2,10,25,-15,35
96.73,97,97.15,-35.16,10,24,-14,34
96.72,97,97.16,-35.31,9,25,-16,34
96.73,97,97.17,-35.34,9,25,-16,34
96.67,96.93,97.14,-35.46,9,26,-17,35
96.27,96.53,96.71,-35.46,9,26,-17,35
96.48,96.73,96.82,-35.07,8,27,-19,35
96.64,96.9,97.04,-34.73,8,27,-19,35
96.57,96.82,96.91,-34.46,11,26,-15,37
96.74,96.99,97.12,-34.91,9,27,-18,36
96.62,96.88,97,-34.99,11,26,-15,37
96.78,97.05,97.17,-35.59,10,27,-17,37
96.81,97.07,97.23,-34.39,11,26,-15,37
96.67,96.94,97.05,-33.27,12,23,-11,35
96.71,96.96,97.06,-37.39,10,26,-16,36
96.93,97.16,97.31,-33,11,25,-14,36
97.28,97.52,97.66,-30.97,9,25,-16,34
97.22,97.5,97.64,-48.15,12,25,-13,37
97.09,97.34,97.5,-48.05,12,25,-13,37
97.1,97.35,97.5,-48.15,11,26,-15,37
97.09,97.35,97.5,-48.14,11,25,-14,36
97.14,97.37,97.53,-48.14,11,25,-14,36
97.11,97.36,97.53,-48.44,10,25,-15,35
97.23,97.44,97.6,-48.44,10,25,-15,35
97.27,97.55,97.7,-48.74,9,26,-17,35
97.29,97.57,97.67,-15.65,9,25,-16,34
97.24,97.52,97.7,-15.57,9,24,-15,33
97.22,97.5,97.7,-15.57,9,24,-15,33
97.14,97.44,97.5,-15.57,9,24,-15,33
97.07,97.31,97.48,-5.17,9,24,-15,33
97.04,97.32,97.49,-5.37,9,24,-15,33
97.05,97.34,97.52,-5.34,9,24,-15,33
96.79,97.1,97.24,-5.34,9,24,-15,33
96.72,97,97.16,-5.34,9,24,-15,33
96.75,97.03,97.2,-5.54,9,24,-15,33
96.87,97.14,97.21,-5.54,9,24,-15,33
96.89,97.18,97.36,-5.54,9,24,-15,33
96.91,97.21,97.28,-5.34,9,24,-15,33
96.81,97.12,97.24,-5.34,9,24,-15,33
96.86,97.11,97.24,-5.34,9,24,-15,33
96.85,97.13,97.29,-5.34,9,24,-15,33
96.7,96.99,97.26,-5.44,9,24,-15,33
96.8,97.1,97.23,-5.34,9,24,-15,33
96.8,97.07,97.21,-5.14,10,23,-13,33
96.91,97.16,97.31,-5.11,10,23,-13,33
96.77,97.03,97.19,-5.14,10,23,-13,33
96.77,97.03,97.19,-5.11,10,22,-12,32
96.65,96.94,97.08,-5.11,10,22,-12,32
96.63,96.9,97.08,-5.08,10,22,-12,32
96.73,97.01,97.18,-5.25,10,22,-12,32
96.58,96.87,97.03,-5.25,10,22,-12,32
96.51,96.8,96.98,-5.4,10,23,-13,33
96.57,96.87,97.13,-4.63,10,23,-13,33
96.69,96.97,97.15,-4.63,10,23,-13,33
96.24,96.52,96.65,-4.93,10,23,-13,33
96.21,96.51,96.71,-1.29,11,22,-11,33
96.28,96.57,96.77,-1.19,11,22,-11,33
96.06,96.34,96.55,-0.9,13,21,-8,34
96.44,96.71,96.92,-0.9,12,21,-9,33
96.41,96.7,96.91,-0.95,13,21,-8,34
96.42,96.69,96.9,-1.45,13,21,-8,34
96.9,97.18,97.39,-0.94,14,21,-7,35
96.94,97.23,97.52,-1.76,12,22,-10,34
96.85,97.15,97.34,-6.76,12,22,-10,34
97.07,97.39,97.62,-6.83,12,22,-10,34
97.03,97.33,97.54,-6.34,13,21,-8,34
96.89,97.19,97.42,-6.82,12,22,-10,34
96.88,97.18,97.38,-6.82,12,22,-10,34
96.9,97.19,97.4,-7.01,11,22,-11,33
96.92,97.2,97.39,-7.01,11,22,-11,33
96.97,97.28,97.39,-7.01,11,22,-11,33
96.88,97.19,97.39,-7.01,11,22,-11,33
96.85,97.15,97.39,-7.01,11,22,-11,33
96.89,97.25,97.34,-7.01,11,22,-11,33
96.85,97.25,97.35,-5.01,12,22,-10,34
96.86,97.17,97.38,-5.01,12,22,-10,34
96.89,97.16,97.4,-5.01,12,22,-10,34
96.89,97.18,97.33,-5.01,12,22,-10,34
96.93,97.19,97.33,-5.01,12,22,-10,34
96.94,97.23,97.43,-5.01,12,22,-10,34
96.82,97.11,97.46,-5.01,12,22,-10,34
96.81,97.1,97.3,-5.02,12,23,-11,35
96.77,97.07,97.28,-5.01,12,22,-10,34
96.8,97.09,97.28,-5.01,12,22,-10,34
96.72,97.03,97.23,-5.01,12,22,-10,34
96.69,97,97.2,-5.01,12,22,-10,34
96.63,96.94,97.15,-9.7,11,23,-12,34
96.65,96.97,97.16,-6.7,11,22,-11,33
96.82,97.12,97.16,-6.7,11,22,-11,33
96.81,97.1,97.3,-7.05,11,22,-11,33
96.88,97.15,97.36,-7.05,11,22,-11,33
96.93,97.2,97.42,-7.03,11,22,-11,33
96.95,97.24,97.45,-7.63,11,22,-11,33
97.09,97.39,97.59,-7.63,11,22,-11,33
97.17,97.46,97.64,-7.68,11,22,-11,33
96.98,97.27,97.57,-7.66,12,22,-10,34
96.98,97.26,97.47,-7.72,10,24,-14,34
96.95,97.27,97.46,-7.66,11,23,-12,34
96.88,97.2,97.43,-7.65,11,23,-12,34
96.97,97.28,97.51,-7.37,10,23,-13,33
96.76,97.05,97.29,-7.65,12,23,-11,35
96.11,96.42,96.63,-7.81,11,24,-13,35
96.39,96.69,96.94,-6.19,12,23,-11,35
96.52,96.84,97.05,-12.97,13,23,-10,36
96.5,96.8,97,-12.92,13,22,-9,35
96.44,96.74,96.95,-11.83,12,23,-11,35
96.52,96.83,97.04,-12.18,13,22,-9,35
96.73,97.04,97.24,-13.08,11,24,-13,35
96.9,97.19,97.41,-12.51,12,21,-9,33
97.15,97.45,97.64,-13.1,12,22,-10,34
97.07,97.38,97.62,-14.05,11,21,-10,32
97.22,97.54,97.74,-14.35,11,22,-11,33
96.98,97.28,97.5,-14,10,23,-13,33
96.93,97.23,97.44,-23.85,13,23,-10,36
96.8,97.1,97.32,-23.85,13,23,-10,36
96.82,97.13,97.35,-23.57,14,22,-8,36
96.85,97.15,97.4,-23.52,13,22,-9,35
96.91,97.21,97.44,-23.51,12,23,-11,35
96.85,97.15,97.39,-23.51,12,23,-11,35
96.8,97.07,97.3,-23.51,12,23,-11,35
96.8,97.13,97.32,-23.51,12,23,-11,35
96.75,97.02,97.27,-23.51,12,23,-11,35
96.7,96.98,97.2,-23.51,12,23,-11,35
96.7,97.02,97.22,-23.41,12,23,-11,35
96.66,96.96,97.2,-23.41,12,23,-11,35
96.64,96.93,97.16,-23.41,12,23,-11,35
96.65,96.94,97.12,-23.41,12,23,-11,35
96.68,96.99,97.17,-23.4,12,22,-10,34
96.66,96.96,97.18,-23.4,12,22,-10,34
96.69,97.01,97.18,-23.4,12,22,-10,34
96.7,96.99,97.18,-23.4,12,22,-10,34
96.66,96.97,97.2,-23.4,12,22,-10,34
96.69,96.99,97.18,-23.4,12,22,-10,34
96.65,96.98,97.15,-23.2,12,22,-10,34
96.55,96.85,97.03,-23.2,12,22,-10,34
96.54,96.84,97.03,-22.79,12,21,-9,33
96.54,96.87,97.12,-22.59,12,21,-9,33
96.58,96.84,97.02,-22.59,12,21,-9,33
96.8,97.14,97.33,-22.68,12,22,-10,34
96.85,97.15,97.35,-23.08,12,22,-10,34
96.83,97.15,97.35,-23.08,12,22,-10,34
96.79,97.1,97.27,-23.04,13,22,-9,35
96.69,96.97,97.19,-23.09,13,22,-9,35
96.73,97.04,97.2,-23.24,13,22,-9,35
96.57,96.92,97.09,-23.14,14,22,-8,36
96.73,97.03,97.28,-23.14,14,22,-8,36
96.61,96.9,97.07,-23.09,14,22,-8,36
96.75,97.04,97.22,-23.09,14,22,-8,36
96.81,97.11,97.38,-23.24,14,22,-8,36
96.66,96.99,97.21,-23.92,13,24,-11,37
96.46,96.79,97.02,-23.94,13,25,-12,38
96.12,96.42,96.65,-22.92,14,24,-10,38
95.57,95.9,96.12,-17.31,15,24,-9,39
95.45,95.77,96,3.7,19,19,0,38
95.1,95.42,95.63,25.18,21,16,5,37
95.03,95.37,95.6,26.72,20,13,7,33
95,95.33,95.58,26.87,20,14,6,34
94.98,95.31,95.55,26.55,19,13,6,32
94.49,94.8,95.03,26.8,19,14,5,33
94.36,94.67,95,8.3,20,13,7,33
94.41,94.74,94.97,18.95,20,14,6,34
94.38,94.69,94.92,18.6,20,13,7,33
94.54,94.85,95.08,19.8,20,12,8,32
94.57,94.88,95.1,19.99,22,11,11,33
94.47,94.84,95.1,19.84,24,10,14,34
94.55,94.87,95.11,19.84,24,10,14,34
94.55,94.86,95.08,19.84,24,10,14,34
94.54,94.78,95.02,19.84,24,10,14,34
94.36,94.61,94.8,19.86,26,10,16,36
94.44,94.74,94.8,19.92,26,10,16,36
94.49,94.8,95.03,19.67,25,11,14,36
94.54,94.85,95.08,19.67,25,11,14,36
94.42,94.7,94.99,19.67,25,11,14,36
94.34,94.61,94.87,19.67,25,11,14,36
94.36,94.66,94.87,18.47,25,11,14,36
94.45,94.73,94.93,18.47,25,11,14,36
94.47,94.79,95.03,18.47,25,11,14,36
94.48,94.78,95.01,22.47,25,11,14,36
94.49,94.8,95.01,22.44,25,11,14,36
94.47,94.8,94.99,22.44,25,11,14,36
94.43,94.74,94.96,22.44,25,11,14,36
94.52,94.83,94.97,22.44,25,11,14,36
94.55,94.86,95.05,22.44,25,11,14,36
94.33,94.65,94.89,22.44,25,11,14,36
94.55,94.85,95.04,23.59,26,11,15,37
94.52,94.81,94.95,26.42,26,12,14,38
94.49,94.8,95.06,23.92,26,12,14,38
94.39,94.71,94.94,23.85,26,13,13,39
94.45,94.72,94.95,23.94,26,12,14,38
94.5,94.8,95.03,23.94,26,12,14,38
94.51,94.8,95.01,25.92,25,13,12,38
94.44,94.72,95,23.65,25,14,11,39
94.55,94.95,95.1,23.74,26,12,14,38
94.42,94.76,94.98,23.93,27,11,16,38
93.31,93.63,93.69,13.32,25,13,12,38
92.85,93.17,93.42,23.25,24,10,14,34
93.47,93.79,94.01,35.27,28,9,19,37
93.22,93.53,93.77,26.88,26,11,15,37
92.94,93.26,93.52,25.55,25,11,14,36
92.81,93.15,93.35,25.78,26,10,16,36
92.44,92.75,93.02,25.5,25,10,15,35
92.7,93.01,93.27,33.43,26,9,17,35
92.52,92.82,93.09,33.98,27,9,18,36
92.6,92.9,93.2,34.4,27,9,18,36
92.92,93.22,93.45,35.4,28,8,20,36
93.25,93.54,93.77,19.98,26,8,18,34
93.2,93.52,93.74,21.89,25,8,17,33
93.2,93.47,93.7,38.19,24,9,15,33
93.35,93.65,93.88,38.19,24,9,15,33
93.36,93.67,93.89,37.39,25,8,17,33
93.37,93.66,93.89,31.39,25,8,17,33
93.38,93.68,93.91,31.39,25,8,17,33
93.36,93.67,93.89,31.19,24,9,15,33
93.43,93.74,93.89,31.19,24,9,15,33
93.46,93.75,93.99,31.19,24,9,15,33
93.45,93.76,93.98,29.39,23,9,14,32
93.47,93.77,93.99,23.39,23,9,14,32
93.44,93.73,93.94,24.59,23,8,15,31
93.29,93.59,93.84,24.43,22,9,13,31
93.33,93.63,93.87,24.43,22,9,13,31
93.32,93.62,93.84,24.43,22,9,13,31
93.33,93.62,93.85,24.43,22,9,13,31
93.34,93.62,93.85,24.43,22,9,13,31
93.27,93.58,93.83,24.43,22,9,13,31
93.26,93.55,93.83,24.43,22,9,13,31
93.11,93.42,93.66,24.43,22,9,13,31
93.09,93.39,93.62,24.43,22,9,13,31
93.2,93.47,93.67,24.43,22,9,13,31
93.12,93.39,93.64,24.43,22,9,13,31
93.07,93.36,93.58,24.43,22,9,13,31
93.01,93.31,93.54,24.43,22,9,13,31
93.19,93.51,93.72,24.63,22,9,13,31
93.11,93.39,93.63,24.86,23,8,15,31
93.18,93.48,93.78,24.8,23,9,14,32
93.14,93.42,93.66,24.83,23,9,14,32
92.95,93.25,93.56,24.83,23,9,14,32
92.78,93.08,93.29,24.86,23,8,15,31
92.77,93.06,93.31,9.66,23,8,15,31
92.89,93.2,93.45,10.06,24,8,16,32
92.95,93.28,93.51,10.06,24,8,16,32
92.67,92.96,93.2,29.76,24,8,16,32
92.37,92.66,92.9,15.24,24,8,16,32
92.41,92.71,92.97,25.32,24,8,16,32
92.32,92.61,92.78,20.02,23,9,14,32
92.36,92.66,92.89,19.72,23,9,14,32
92.38,92.67,92.98,19.73,24,9,15,33
92.31,92.61,92.87,20.38,26,7,19,33
92.34,92.64,92.87,26.88,28,8,20,36
92.45,92.75,92.97,12.1,30,8,22,38
92.72,93.01,93.19,11.68,27,9,18,36
92.96,93.25,93.46,11.62,28,9,19,37
92.65,92.91,93.11,26.61,27,8,19,35
92.71,93.03,93.26,20.51,26,8,18,34
92.86,93.17,93.41,32.51,26,8,18,34
92.87,93.2,93.41,32.51,26,8,18,34
93.03,93.34,93.58,32.51,26,8,18,34
93.05,93.38,93.59,32.51,26,8,18,34
93.02,93.33,93.55,24.01,27,8,19,35
93.05,93.37,93.55,23.61,27,8,19,35
92.88,93.2,93.41,23.61,27,8,19,35
92.93,93.27,93.46,23.6,26,8,18,34
92.81,93.13,93.33,23.6,26,8,18,34
92.86,93.27,93.5,23.6,26,8,18,34
92.77,93.09,93.32,23.6,26,8,18,34
92.78,93.08,93.32,23.5,26,8,18,34
92.83,93.14,93.37,23.5,26,8,18,34
92.83,93.14,93.37,23.5,26,8,18,34
92.8,93.12,93.35,23.5,26,8,18,34
92.79,93.09,93.35,23.3,26,8,18,34
92.82,93.13,93.35,23.3,26,8,18,34
92.86,93.18,93.36,23.5,26,8,18,34
93,93.31,93.59,23.5,26,8,18,34
92.91,93.21,93.44,23.1,26,8,18,34
92.91,93.22,93.44,23.1,26,8,18,34
92.95,93.27,93.5,23.1,26,8,18,34
92.97,93.26,93.5,23.1,26,8,18,34
93.01,93.34,93.51,23.1,26,8,18,34
93.24,93.56,93.83,23.1,26,8,18,34
93.31,93.64,93.91,22.63,25,8,17,33
93.44,93.75,94,22.61,25,9,16,34
93.36,93.68,93.91,21.38,23,10,13,33
93.42,93.72,93.98,21.38,23,10,13,33
93.34,93.65,93.88,21.01,22,10,12,32
93.48,93.78,94.01,16.01,22,10,12,32
93.54,93.86,94.13,16.04,22,10,12,32
93.71,94.03,94.25,16.74,24,7,17,31
93.55,93.87,94.14,17.11,24,7,17,31
93.31,93.62,93.83,17.11,24,7,17,31
93.06,93.37,93.6,17.16,24,7,17,31
93.09,93.4,93.74,17.38,25,7,18,32
92.91,93.22,93.38,8.17,25,7,18,32
93.11,93.42,93.64,8,24,8,16,32
93.07,93.38,93.6,8.27,25,7,18,32
93.02,93.32,93.49,7.96,23,7,16,30
92.66,92.96,93.22,8.76,23,7,16,30
92.89,93.21,93.43,7.55,22,8,14,30
92.94,93.27,93.47,8.9,24,7,17,31
93.13,93.43,93.65,8.91,25,7,18,32
93.15,93.45,93.76,8.1,24,7,17,31
93.36,93.67,93.91,13.06,24,7,17,31
93.37,93.68,93.92,11.91,23,7,16,30
93.46,93.77,94.01,11.9,22,7,15,29
93.59,93.9,94.12,11.9,22,7,15,29
93.5,93.82,94.08,11.59,21,8,13,29
93.55,93.86,94.08,11.18,20,8,12,28
93.52,93.83,94.09,11.18,20,8,12,28
93.46,93.76,94.01,11.18,20,8,12,28
93.43,93.77,94,11.18,20,8,12,28
93.39,93.7,93.94,11.18,20,8,12,28
93.47,93.77,93.94,11.18,20,8,12,28
93.46,93.77,94,11.18,20,8,12,28
93.43,93.76,94.01,11.18,20,8,12,28
93.41,93.72,93.97,11.18,20,8,12,28
93.59,93.91,94.18,11.18,20,8,12,28
93.52,93.86,94.1,11.18,20,8,12,28
93.53,93.82,94.11,11.18,20,8,12,28
93.6,93.91,94.14,11.18,20,8,12,28
93.6,93.91,94.14,11.18,20,8,12,28
93.62,93.92,94.14,11.18,20,8,12,28
93.68,94,94.23,11.18,20,8,12,28
93.74,94.04,94.28,11.15,20,8,12,28
93.68,94,94.26,12.12,19,10,9,29
93.54,93.85,94.1,12.12,19,10,9,29
93.57,93.88,94.09,12.15,20,9,11,29
93.59,93.88,94.06,17.15,20,9,11,29
93.61,93.94,94.18,16.18,19,9,10,28
93.72,94.03,94.31,16.15,19,9,10,28
93.54,93.88,94.11,15.89,18,11,7,29
93.6,93.93,94.19,15.9,19,10,9,29
93.56,93.9,94.15,15.92,19,10,9,29
93.55,93.88,94.15,15.97,19,9,10,28
93.61,93.91,94.17,15.97,19,9,10,28
93.59,93.91,94.2,16.98,19,9,10,28
93.45,93.77,94,16.98,19,9,10,28
93.59,93.9,94.16,16.96,19,10,9,29
93.48,93.85,94.09,17.94,20,10,10,30
93.12,93.44,93.7,16.72,21,10,11,31
93,93.3,93.51,16.76,19,10,9,29
93.4,93.7,93.95,17.85,20,11,9,31
93.34,93.65,93.85,17.76,22,11,11,33
93.18,93.48,93.72,17.41,21,13,8,34
94.06,94.37,94.64,17.04,20,14,6,34
94.17,94.47,94.7,16.09,23,9,14,32
94.25,94.56,94.78,17.88,23,9,14,32
94.4,94.7,94.92,17.86,22,10,12,32
94.32,94.63,94.85,18.06,23,9,14,32
94.18,94.5,94.73,11.96,23,11,12,34
94.19,94.51,94.72,12.06,23,10,13,33
94.14,94.45,94.7,12.06,23,10,13,33
93.99,94.3,94.51,12.06,23,10,13,33
94.08,94.35,94.62,27.06,23,10,13,33
93.96,94.23,94.49,27.06,23,10,13,33
93.96,94.32,94.54,28.06,23,9,14,32
93.98,94.27,94.54,28.06,23,9,14,32
93.96,94.26,94.54,28.06,23,9,14,32
93.96,94.3,94.51,28.06,23,9,14,32
94.02,94.34,94.55,28.06,23,9,14,32
94,94.3,94.55,28.16,24,9,15,33
93.96,94.26,94.49,28.16,24,9,15,33
93.94,94.25,94.48,28.16,24,9,15,33
93.96,94.26,94.47,28.16,24,9,15,33
94,94.32,94.54,28.16,24,9,15,33
93.92,94.23,94.45,28.16,24,9,15,33
93.92,94.18,94.41,28.16,24,9,15,33
93.93,94.22,94.41,28.16,24,9,15,33
93.91,94.21,94.41,28.16,24,9,15,33
93.89,94.2,94.46,28.16,24,9,15,33
93.81,94.13,94.36,28.19,24,9,15,33
93.8,94.08,94.31,28.19,24,9,15,33
93.83,94.13,94.37,28.19,24,9,15,33
93.81,94.11,94.35,28.19,24,9,15,33
94.01,94.32,94.55,28.19,24,9,15,33
94.07,94.39,94.61,28.24,25,9,16,34
94.04,94.35,94.53,28.16,24,9,15,33
93.96,94.26,94.51,28.17,24,9,15,33
94.07,94.36,94.59,28.17,24,9,15,33
93.98,94.29,94.53,28.21,25,9,16,34
94.02,94.39,94.51,28.21,25,9,16,34
93.82,94.14,94.34,28.26,26,8,18,34
93.83,94.14,94.26,28.3,26,8,18,34
93.65,93.9,94.14,12.61,22,9,13,31
93.76,94.07,94.23,12.61,22,9,13,31
93.65,93.97,94.33,12.61,22,9,13,31
93.72,94.05,94.34,12.65,22,9,13,31
93.96,94.27,94.5,13.1,23,8,15,31
93.82,94.16,94.4,13.2,23,8,15,31
94.04,94.36,94.59,13.85,22,9,13,31
93.89,94.2,94.43,14.41,25,8,17,33
94.01,94.34,94.6,12.62,23,8,15,31
94.02,94.36,94.55,12.65,23,9,14,32
94.05,94.36,94.6,14.23,23,8,15,31
94.27,94.57,94.81,14.26,24,7,17,31
94.4,94.72,94.94,14.17,22,8,14,30
94.59,94.91,95.16,14.09,22,8,14,30
94.53,94.85,95.12,5.87,22,9,13,31
94.52,94.84,95.06,5.87,21,10,11,31
94.57,94.92,95.17,6.27,21,9,12,30
94.56,94.86,95.13,6.27,21,9,12,30
94.59,94.9,95.14,5.27,20,9,11,29
94.55,94.86,95.11,5.27,20,9,11,29
94.46,94.81,95.11,5.27,20,9,11,29
94.47,94.79,95.11,5.27,20,9,11,29
94.49,94.82,95.04,5.27,20,9,11,29
94.46,94.78,95.04,5.27,20,9,11,29
94.35,94.66,94.9,5.27,20,9,11,29
94.34,94.67,94.89,5.27,20,9,11,29
94.41,94.69,94.9,15.27,20,9,11,29
94.37,94.71,94.9,15.27,20,9,11,29
94.31,94.64,94.88,15.27,20,9,11,29
94.51,94.83,95.04,15.27,20,9,11,29
94.36,94.67,94.93,15.27,20,9,11,29
94.38,94.7,94.91,15.27,20,9,11,29
94.32,94.65,94.94,15.27,20,9,11,29
94.4,94.72,94.94,15.27,20,9,11,29
94.39,94.72,94.95,15.27,20,9,11,29
94.38,94.72,94.99,15.27,20,9,11,29
94.38,94.7,94.93,15.27,20,9,11,29
94.26,94.6,94.84,15.27,20,9,11,29
94.22,94.54,94.74,15.12,20,9,11,29
94.26,94.59,94.83,15,19,9,10,28
94.35,94.68,94.92,15,19,9,10,28
94.45,94.75,95.03,15,19,9,10,28
94.46,94.78,94.99,14.94,19,9,10,28
94.54,94.89,95.15,4.94,19,9,10,28
94.56,94.9,95.05,4.91,19,9,10,28
94.55,94.88,95.04,4.92,19,9,10,28
94.43,94.76,95.02,4.92,19,9,10,28
94.52,94.85,95.14,4.82,19,10,9,29
94.37,94.71,94.88,4.82,19,10,9,29
94.45,94.77,94.97,4.85,19,10,9,29
94.2,94.52,94.76,4.9,20,9,11,29
94.18,94.5,94.74,3.35,19,10,9,29
94.33,94.65,94.91,5.05,20,9,11,29
94.28,94.59,94.86,5.05,20,9,11,29
94.05,94.36,94.62,5.05,20,9,11,29
93.4,93.74,94.04,4.44,18,11,7,29
93.27,93.59,93.76,4.8,20,10,10,30
93.55,93.86,94.12,5.16,21,9,12,30
93.4,93.73,94,5.75,22,8,14,30
93.56,93.9,94.15,5.63,21,9,12,30
93.44,93.78,94.03,5.5,21,10,11,31
93.35,93.68,93.94,6.7,21,10,11,31
93.24,93.59,93.83,1.9,20,11,9,31
93.47,93.81,94.05,3.2,20,10,10,30
93.45,93.78,94.05,3.44,20,9,11,29
93.47,93.81,94.06,3.43,20,9,11,29
93.49,93.81,94.05,3.43,20,9,11,29
93.51,93.85,94.07,3.43,20,9,11,29
93.46,93.79,94.07,3.33,20,10,10,30
93.48,93.81,94.05,3.33,20,10,10,30
93.48,93.75,94.03,3.33,20,10,10,30
93.41,93.73,94.03,3.33,20,10,10,30
93.32,93.67,93.87,3.33,20,10,10,30
93.35,93.76,93.95,3.33,20,10,10,30
93.28,93.63,93.89,3.33,20,10,10,30
93.28,93.62,93.87,5.33,20,9,11,29
93.33,93.66,93.92,5.33,20,9,11,29
93.36,93.69,93.95,5.33,20,9,11,29
93.31,93.63,93.91,5.33,20,9,11,29
93.27,93.62,93.9,5.33,20,9,11,29
93.18,93.51,93.76,5.33,20,9,11,29
93.21,93.52,93.76,5.34,20,9,11,29
93.24,93.56,93.8,20.34,20,9,11,29
93.17,93.5,93.76,20.34,20,9,11,29
93.13,93.48,93.65,20.34,20,9,11,29
92.95,93.28,93.53,20.34,20,9,11,29
93.03,93.39,93.62,20.56,21,8,13,29
92.95,93.3,93.5,20.64,20,9,11,29
92.76,93.1,93.35,20.67,22,8,14,30
92.39,92.73,92.98,20.55,22,8,14,30
92.48,92.83,93.06,21.18,21,9,12,30
92.57,92.9,93.16,21.06,22,8,14,30
92.5,92.83,93.08,21.06,22,8,14,30
92.34,92.66,92.89,21.06,22,8,14,30
92.12,92.48,92.74,21.1,22,8,14,30
92.04,92.38,92.68,21.24,23,8,15,31
91.89,92.24,92.53,12.18,26,7,19,33
91.47,91.82,92.07,14.78,27,7,20,34
91.34,91.66,91.97,13.82,27,6,21,33
91.15,91.51,91.79,13.06,25,8,17,33
90.61,90.95,91.24,13.69,28,7,21,35
90.74,91.1,91.38,29.46,27,6,21,33
91.18,91.53,91.79,28.2,26,5,21,31
90.95,91.3,91.57,28.72,27,5,22,32
91,91.35,91.64,28.52,26,6,20,32
90.97,91.34,91.63,31.92,27,5,22,32
91.32,91.66,91.97,32.87,27,5,22,32
91.25,91.57,91.85,29.57,26,5,21,31
91.17,91.5,91.8,29.62,26,5,21,31
91.06,91.38,91.67,29.62,26,5,21,31
90.96,91.28,91.57,29.52,27,5,22,32
90.97,91.31,91.55,29.52,27,5,22,32
90.85,91.19,91.5,21.22,27,5,22,32
90.66,91,91.5,21.22,27,5,22,32
90.71,91.05,91.32,21.22,27,5,22,32
90.5,90.83,91.12,21.22,27,5,22,32
90.66,91,91.19,21.22,27,5,22,32
90.56,90.88,91.15,21.22,27,5,22,32
90.6,90.96,91.17,21.22,27,5,22,32
90.58,90.9,91.17,21.22,27,5,22,32
90.53,90.88,91.12,21.22,27,5,22,32
90.33,90.66,91,21.22,27,5,22,32
90.01,90.36,90.6,15.95,26,6,20,32
89.54,89.85,90.15,7.93,25,6,19,31
89.46,89.78,90.09,19.92,24,6,18,30
88.9,89.22,89.43,19.92,24,6,18,30
88.95,89.28,89.56,3.92,25,7,18,32
88.93,89.24,89.5,8.92,25,6,19,31
88.71,89.05,89.35,8.92,25,6,19,31
88.93,89.25,89.54,8.92,25,6,19,31
89.09,89.38,89.67,8.92,25,6,19,31
89.14,89.46,89.75,11.02,25,6,19,31
89.19,89.49,89.78,9.71,24,6,18,30
89.07,89.4,89.68,9.71,24,6,18,30
89.01,89.34,89.64,9.72,24,6,18,30
88.84,89.16,89.45,9.89,24,7,17,31
88.63,88.99,89.25,9.43,22,9,13,31
88.58,88.93,89.22,9.78,23,8,15,31
88.42,88.74,89.03,9.88,23,7,16,30
88.83,89.2,89.51,9.44,23,7,16,30
89,89.34,89.63,9.56,23,6,17,29
89.45,89.78,90.06,9.21,22,7,15,29
89.77,90.12,90.41,9.21,22,7,15,29
89.66,90,90.29,9.05,22,8,14,30
89.28,89.59,89.91,9,22,8,14,30
89.12,89.45,89.74,9.01,22,8,14,30
88.81,89.13,89.41,9.52,22,8,14,30
88.1,88.43,88.73,9.42,23,7,16,30
88.41,88.75,89.03,9.52,23,6,17,29
88.45,88.78,89.03,9.52,23,6,17,29
88.94,89.27,89.56,8.62,23,6,17,29
88.85,89.16,89.45,8.62,23,6,17,29
88.74,89.06,89.37,7.62,22,6,16,28
88.91,89.25,89.5,7.62,22,6,16,28
88.74,89.07,89.31,7.62,22,6,16,28
88.43,88.75,89.01,7.42,22,7,15,29
88.46,88.79,89.08,7.42,22,7,15,29
88.04,88.36,88.62,7.65,23,6,17,29
88.1,88.38,88.6,7.67,23,6,17,29
87.5,87.8,88.07,7.64,23,6,17,29
87.39,87.72,87.99,8.28,25,6,19,31
87.27,87.6,87.88,8.45,26,6,20,32
87.21,87.51,87.78,9.19,25,7,18,32
87.26,87.59,87.83,9.19,25,7,18,32
87.27,87.61,87.9,9.19,25,7,18,32
87.2,87.54,87.81,9.19,25,7,18,32
86.71,87.03,87.42,9.19,25,7,18,32
86.57,86.95,87.18,9.15,25,8,17,33
86.26,86.58,86.86,9.15,25,8,17,33
86.6,86.93,87.2,9.15,25,8,17,33
86.9,87.24,87.52,9.12,25,8,17,33
86.84,87.19,87.34,9.12,25,8,17,33
87.02,87.34,87.67,9.12,25,8,17,33
87.35,87.69,87.93,9.19,26,7,19,33
87.58,87.95,88.19,9.19,26,7,19,33
87.74,88.07,88.3,9.19,26,7,19,33
87.84,88.19,88.47,8.19,25,7,18,32
88.05,88.37,88.66,8.17,24,7,17,31
87.73,88.07,88.38,8.18,24,7,17,31
87.94,88.3,88.58,7.18,23,7,16,30
87.58,87.92,88.2,7.08,23,8,15,31
87.68,88.03,88.3,7.18,23,7,16,30
87.91,88.25,88.54,7.18,23,7,16,30
88.01,88.35,88.6,7.25,23,7,16,30
88.5,88.8,89.14,7.25,23,7,16,30
88.29,88.64,88.92,7.25,23,7,16,30
88.11,88.46,88.73,7.25,23,7,16,30
88.54,88.88,89.13,7.25,23,7,16,30
88.55,88.87,89.14,7.48,22,8,14,30
88.41,88.78,89.02,7.48,22,8,14,30
88.47,88.79,89.05,7.08,22,8,14,30
88.35,88.68,88.95,7.11,23,8,15,31
